city,name,stars,total_reviews,avg_stars
"Palm Harbor","Lulu's Beach House",4,82,4
"Palm Harbor","AMC Classic Palm Harbor 10",3,80,3
"Palm Harbor",McDonald's,1.5,80,1.5
"Palm Harbor","Juan's Mexican Grill",4,80,4
"Palm Harbor","Ohana Fresh",4.5,78,4.5
"Palm Harbor","Lee Roy Selmon's",3.5,76,3.5
"Palm Harbor","Henry's Chicago Style",4,76,4
"Palm Harbor","Pita's Republic",4.5,76,4.5
"Palm Harbor","Poké Falls",4.5,74,4.5
"Palm Harbor","Jet's Pizza",3.5,74,3.5
"Palm Harbor","Rawk Star Cafe",5,72,5
"Palm Harbor","Kiku Japanese Fusion",3.5,72,3.5
"Palm Harbor","Clear Sky Club Haus",4.5,72,4.5
"Palm Harbor","Happy China",4,70,4
"Palm Harbor","Harr's Surf & Turf Market Inc",2,68,2
"Palm Harbor","Five Guys",3.5,68,3.5
"Palm Harbor","Organic Life Coffeehouse And Bakery",4.5,66,4.5
"Palm Harbor","Chatterbox North Family Restaurant",4,66,4
"Palm Harbor","Taste Of China",2.5,66,2.5
"Palm Harbor","Crystal Agave Mexican Grill",4.5,66,4.5
"Palm Harbor",Packards,4,64,4
"Palm Harbor","Dieci Italian Restaurant",3.5,60,3.5
"Palm Harbor","Strokers Sports Bar & Grill",4,56,4
"Palm Harbor","Lazy Maguro Japanese Restaurant",4,56,4
"Palm Harbor","China Wok",4,56,4
"Palm Harbor",Wendy's,3,56,3
"Palm Harbor","The Crooked Wood Bar and Grill",4,56,4
"Palm Harbor","Apps & Tapps",3,54,3
"Palm Harbor","Moe's Southwest Grill",2,54,2
"Palm Harbor","Salsa's Mexican Restaurant",3.5,54,3.5
"Palm Harbor","Market Salamander Grille",3,52,3
"Palm Harbor","Burger King",2,52,2
"Palm Harbor","Big Joe's Pasta House",3.5,52,3.5
"Palm Harbor",McDonald's,3,50,3
"Palm Harbor","Danny's Food & Spirits",3.5,48,3.5
"Palm Harbor","Galley Pizza & Pasta Company",3,48,3
"Palm Harbor","Organic Goddess Cafe",4.5,46,4.5
"Palm Harbor","Ozona Tavern",4,46,4
"Palm Harbor","Boar and Buffalo Craft Bar",4,46,4
"Palm Harbor","Shlomo Gourmet Subs & Deli",4.5,44,4.5
"Palm Harbor","DiGiorgio’s Pizzeria",4.5,44,4.5
"Palm Harbor","China One",4,44,4
"Palm Harbor","Boston Market",2.5,42,2.5
"Palm Harbor","Marco's Pizza",2.5,42,2.5
"Palm Harbor","Beef 'O' Brady's",2.5,40,2.5
"Palm Harbor","Extreme Pizza - Palm Harbor",4,40,4
"Palm Harbor","Rum Runners",2.5,40,2.5
"Palm Harbor","Das Brauhaus & Cafe",4,40,4
"Palm Harbor",Starbucks,4,38,4
"Palm Harbor","China house",3,38,3
"Palm Harbor","Burrito Bus",3,38,3
"Palm Harbor",Checkers,3,36,3
"Palm Harbor","Papa John's Pizza",3,36,3
"Palm Harbor","Nesting Grounds Cafe",4.5,36,4.5
"Palm Harbor","Ugies Smokin' Good Seafood",4,34,4
"Palm Harbor",Mecafresh,3.5,34,3.5
"Palm Harbor",KFC,2,34,2
"Palm Harbor","Firehouse Subs",4,32,4
"Palm Harbor","Taco Bell",3.5,32,3.5
"Palm Harbor","J's Pizza Effect",3.5,32,3.5
"Palm Harbor","Grumpy's Tap Room",2,32,2
"Palm Harbor","The Seabreeze Lounge",3.5,30,3.5
"Palm Harbor","Palm Harbor Bistro",4,28,4
"Palm Harbor","Little Caesars Pizza",3.5,28,3.5
"Palm Harbor","Joey Pazzo's",4,28,4
"Palm Harbor","Smuggler's Island Pub",3.5,26,3.5
"Palm Harbor","Le Gumbo Cajun Cafe",3.5,26,3.5
"Palm Harbor",Wendy's,2.5,26,2.5
"Palm Harbor","Great Wall Chinese",3.5,24,3.5
"Palm Harbor","The Brooklyn Bakery",3.5,24,3.5
"Palm Harbor","Corteo's Italian Restaurant & Pizzeria",4.5,22,4.5
"Palm Harbor","The Yogurt Spot",3.5,20,3.5
"Palm Harbor","Hungry Howie's Pizza & Subs",3.5,20,3.5
"Palm Harbor","Domino's Pizza",2.5,20,2.5
"Palm Harbor","Clean Eats",3.5,20,3.5
"Palm Harbor","china wok",2.5,18,2.5
"Palm Harbor","Lombardi Cafe",3,18,3
"Palm Harbor",Koba,5,18,5
"Palm Harbor","China Sea",3,18,3
"Palm Harbor","Gambino’s  Pizza Of Palm Harbor",4,18,4
"Palm Harbor","Pizza Hut",2,18,2
"Palm Harbor","Hula Girl Oyster Bar",3.5,16,3.5
"Palm Harbor","Alpha Pizzeria",4.5,16,4.5
"Palm Harbor","LoBosco's Pizza in Palm Harbor",3.5,16,3.5
"Palm Harbor","Jimmy John's",2.5,16,2.5
"Palm Harbor","Java's Coffee & More",4,14,4
"Palm Harbor","Sushi Bar & Hibachi Steakhouse",3.5,14,3.5
"Palm Harbor","Dockside Sports Bar & Grille",1.5,14,1.5
"Palm Harbor","Branded  Buffalo",3.5,14,3.5
"Palm Harbor","Angel Cakes",5,14,5
"Palm Harbor","Captain Bill's",4,14,4
"Palm Harbor","Olde Schoolhouse Restaurant",3.5,14,3.5
"Palm Harbor","Johnny's Craft Kitchen & Spirits",3,14,3
"Palm Harbor","Cheesesteak Factory",5,12,5
"Palm Harbor","Old Town Cafe",4.5,12,4.5
"Palm Harbor","Lucy’s Place",5,12,5
"Palm Harbor","Fat Jaxs Sandwich Shop",5,12,5
"Palm Harbor","Subway Restaurants",3.5,12,3.5
"Palm Harbor",SoFresh,4,10,4
"Palm Harbor","No1 Wok Chinese Restaurant",3,10,3
"Palm Harbor","Gyro Express",4,10,4
"Palm Harbor","Aunt Chilada's Cantina",2,10,2
"Palm Harbor","Jonny Primo's",2,10,2
"Palm Harbor","Sal's Subs",4.5,10,4.5
"Palm Harbor","Primetyme Pizza",5,10,5
"Palm Harbor","Bua Siam Thai Cuisine & Sushi",4.5,10,4.5
"Palm Harbor","Vallartas Mexican Restaurant",2.5,10,2.5
Palmetto,"Sea Hut",3.5,322,3.5
Palmetto,"Popi's Place III",4,94,4
Palmetto,"TK Grill & Barbeque",3.5,78,3.5
Palmetto,"The Garden",3.5,44,3.5
Palmetto,"Dairy Queen",1.5,40,1.5
Palmetto,"Waypoint Bar and Grill",4.5,16,4.5
"Pass-a-Grille Beach","Pass-A-Grille Beach",4.5,304,4.5
"Pinecrest West Park","Hector's Mexican Food",4.5,18,4.5
Pinellas,"Luna Grill & Coffee",5,28,5
Pinellas,"Green Iguana Bar & Grill",2.5,22,2.5
"Pinellas Park","Da Sesto Italiano Ristorante e Vino",4.5,1046,4.5
"Pinellas Park","Señor Taco",4.5,870,4.5
"Pinellas Park","Pho Kien Giang",4.5,814,4.5
"Pinellas Park","BJ's Restaurant & Brewhouse",3.5,732,3.5
"Pinellas Park","Mr and Mrs Crab",4,720,4
"Pinellas Park","Tasty Pho",4,640,4
"Pinellas Park","Cajun Cafe On the Bayou",4,586,4
"Pinellas Park","Seasons Cafe & Bakery",4,584,4
"Pinellas Park","Lotus Vegan Restaurant",4.5,522,4.5
"Pinellas Park","Cheddar's Scratch Kitchen",3.5,460,3.5
"Pinellas Park","Pho Quyen Vietnamese Restaurant",3.5,420,3.5
"Pinellas Park","Terra Mar Brazilian Steakhouse",4,372,4
"Pinellas Park","QT Crawfish Restaurant",3.5,342,3.5
"Pinellas Park","El Guerrero Mexican Grill",4,338,4
"Pinellas Park","Nine Spices Hot Pot ",4,322,4
"Pinellas Park","Bangkok Siam",4.5,320,4.5
"Pinellas Park","Ben Thanh Restaurant",4,300,4
"Pinellas Park","Kao Thai Kitchen",4.5,298,4.5
"Pinellas Park","Pete & Shorty's",3.5,292,3.5
"Pinellas Park",Jollibee,3,290,3
"Pinellas Park","Cafe Bích Nga",4,284,4
"Pinellas Park","Poke Island",5,280,5
"Pinellas Park","La Teresita Restaurant",3.5,258,3.5
"Pinellas Park","T'asia Sushi Bar & Thai Cuisine",4.5,254,4.5
"Pinellas Park","Alma Llanera Venezuelan Food",4.5,248,4.5
"Pinellas Park","Parkside Cafe",4,240,4
"Pinellas Park","IThai & Sushi Truck",4.5,236,4.5
"Pinellas Park","Pollo Tropical",2.5,232,2.5
"Pinellas Park","66 Q-pot",4,226,4
"Pinellas Park","Moonlight Boba",4.5,222,4.5
"Pinellas Park","Nuevo Vallarta Authentic Mexican Food",4,212,4
"Pinellas Park","Buffalo Wild Wings",2.5,210,2.5
"Pinellas Park","Campanella's Italian Restaurant & Pizza",3,206,3
"Pinellas Park",Chili's,2.5,204,2.5
"Pinellas Park","Jessi's Restaurant",4,202,4
"Pinellas Park","Olive Garden Italian Restaurant",3,196,3
"Pinellas Park","Carmelita's Mexican Restaurant",3,176,3
"Pinellas Park","Chipotle Mexican Grill",3,176,3
"Pinellas Park","The Fish Bol",4.5,176,4.5
"Pinellas Park","Sonny's BBQ",3,164,3
"Pinellas Park","Jade Bistro",4,164,4
"Pinellas Park","Clay Oven",3.5,156,3.5
"Pinellas Park","Applebee's Grill + Bar",2,154,2
"Pinellas Park","Long Phung",3.5,152,3.5
"Pinellas Park","WingHouse Bar & Grill",3,150,3
"Pinellas Park","El Huarache Veloz",4.5,148,4.5
"Pinellas Park","Pazza Bistro",4,148,4
"Pinellas Park","Kung Fu Tea",4,144,4
"Pinellas Park","Ronnie Pastrami's Deli and Catering",4,142,4
"Pinellas Park","Moonlight Teahouse",4,140,4
"Pinellas Park","HAO Wah Chinese Restaurant",2.5,138,2.5
"Pinellas Park","Sushi Wave",4,136,4
"Pinellas Park",Wawa,4,132,4
"Pinellas Park","Nickel City Sushi & Sports Bar",3.5,130,3.5
"Pinellas Park","Pho Ha Tien",4,126,4
"Pinellas Park","Tijuana Flats",4,126,4
"Pinellas Park",Chick-fil-A,2.5,124,2.5
"Pinellas Park","Egg Platter",2.5,120,2.5
"Pinellas Park","BluWave Sushi",3.5,118,3.5
"Pinellas Park","Panera Bread",3,118,3
"Pinellas Park","Hibachi Buffet",2.5,116,2.5
"Pinellas Park","Sap Sap Lao Cafe",4.5,116,4.5
"Pinellas Park","Popeyes Louisiana Kitchen",2,114,2
"Pinellas Park","Panda Express",3,112,3
"Pinellas Park","Tropical Smoothie Cafe",2.5,110,2.5
"Pinellas Park","Mexico Lindo",4.5,108,4.5
"Pinellas Park","Patti's Kitchen",4.5,106,4.5
"Pinellas Park","Five Guys",4,100,4
"Pinellas Park","Banh Mi Saigon",4.5,100,4.5
"Pinellas Park","The Pizza Joint",3.5,100,3.5
"Pinellas Park","La Isla Restaurante",4,98,4
"Pinellas Park","Sonic Drive-In",2.5,96,2.5
"Pinellas Park","Your Mother's Back Yard",4.5,92,4.5
"Pinellas Park","Firehouse Subs",3,92,3
"Pinellas Park","Fortunatos Pizza Station",3.5,92,3.5
"Pinellas Park","Tindahang Pinoy",4.5,90,4.5
"PINELLAS PARK",IHOP,2.5,90,2.5
"Pinellas Park",McDonald's,2,90,2
"Pinellas Park","PDQ Pinellas Park",4,88,4
"Pinellas Park","Mercel's Bake Shop",3,88,3
"Pinellas Park","Sam's Sushi",4.5,86,4.5
"Pinellas Park","Santa Fe Mexican Grill",4,84,4
"Pinellas Park","Taqueria Emanuel",4,82,4
"Pinellas Park","Caribbean Cravings",4.5,82,4.5
"Pinellas Park","Original Pizza II",4.5,80,4.5
"Pinellas Park","China Garden",3.5,76,3.5
"Pinellas Park","Benedict's Family Restaurant",4.5,74,4.5
"Pinellas Park",KFC,2,74,2
"Pinellas Park","Pho 97",4,74,4
"Pinellas Park","Central Pizza",2.5,72,2.5
"Pinellas Park","Soong Thai Pinellas Park",4.5,72,4.5
"Pinellas Park",Culver's,3,70,3
"Pinellas Park","Gateway To India",4.5,70,4.5
"Pinellas Park","Busy Bee Snak Shop",4,68,4
"Pinellas Park","Moe's Southwest Grill",2.5,66,2.5
"Pinellas Park","Pinellas Grill",4,62,4
"Pinellas Park","A' Amor'e Pizzeria Grill & Pub",3.5,60,3.5
"Pinellas Park","Bob Evans",3,58,3
"Pinellas Park","Jersey Mike's Subs",3,58,3
"Pinellas Park","Joto's Pizza - Belcher",4,58,4
"Pinellas Park","Pinellas Grill",4.5,58,4.5
"Pinellas Park","Loon Fong 2",3.5,58,3.5
"Pinellas Park","Joto's Pizza Pub",4,54,4
"Pinellas Park","Colonial Corner Hoagie Shop",3.5,54,3.5
"Pinellas Park",Wawa,3,52,3
"Pinellas Park","ThienNa Deli",4,48,4
"Pinellas Park",Dunkin',3.5,48,3.5
"Pinellas Park","Taco Bell",2,48,2
"Pinellas Park","Fresh Baked Asian Bakery & Cafe",3.5,42,3.5
"Pinellas Park","Square Plate Family Restaurant",3.5,42,3.5
"Pinellas Park","La Gloria Mexican Restaurant",4,42,4
"Pinellas Park","Rosie's Clam Shack",3,40,3
"Pinellas Park","Mino Express Hibachi Grill",4.5,40,4.5
"Pinellas Park","Zaxby's Chicken Fingers & Buffalo Wings",2.5,40,2.5
"Pinellas Park","Sawatdee Thai & Sushi",4.5,38,4.5
"Pinellas Park","Korean BBQ",4.5,38,4.5
"Pinellas Park","Roe's Deli Station",4.5,38,4.5
"Pinellas Park","Burger King",2,38,2
"Pinellas Park","Burger King",2.5,38,2.5
"Pinellas Park","Le's Baguette",4,38,4
"Pinellas Park","Emily's Restaurant",3,38,3
"Pinellas Park","Taste of Punjab",3.5,36,3.5
"Pinellas park","Dhaniya Drums Indian Food",4,36,4
"Pinellas Park",McDonald's,2.5,36,2.5
"Pinellas Park","Twistee Treat - Pinellas Park",2.5,34,2.5
"Pinellas Park","Lil Bit Kuntry",4.5,34,4.5
"Pinellas Park",Checkers,2,32,2
"Pinellas Park","Victor's Kitchen",4.5,32,4.5
"Pinellas Park","Brasil Tropical",2,30,2
"Pinellas Park",BAMBU,4,30,4
"Pinellas Park","Hungry Howie's",2,30,2
"Pinellas Park","Taste of Saigon",4,30,4
"Pinellas Park",Checkers,1,30,1
"Pinellas Park",Subway,3,28,3
"Pinellas Park","The BBQ Spot",4,28,4
"Pinellas Park","Pizza Hut",2.5,24,2.5
"Pinellas Park","Honey Baked Ham Company",4,24,4
"Pinellas Park","Alina Cafe",4,24,4
"Pinellas Park","La Gloria Colombian Restaurant - Pinellas Park",4.5,24,4.5
"Pinellas Park","Thang Long Vietnamese Food",3.5,24,3.5
"Pinellas Park","Pierogis & More",4.5,24,4.5
"Pinellas Park","China One of Pinellas Park",2.5,24,2.5
"Pinellas Park","Southern Style Buffet",2.5,22,2.5
"Pinellas Park","Demills Family Restaurant",3.5,20,3.5
"Pinellas Park",Wendy's,2.5,20,2.5
"Pinellas Park","Pizza Hut",2,18,2
"Pinellas Park","Little Caesars",2,18,2
"Pinellas Park","STUFT Gourmet Foods",5,18,5
"Pinellas Park","Moulin Rouge French Cuisine",3,18,3
"Pinellas Park",McDonald's,1.5,18,1.5
"Pinellas Park","Maryse's Caribbean Cuisine",4,14,4
"Pinellas Park","A & W",1.5,14,1.5
"Pinellas Park","Besel Plumbing",3.5,14,3.5
"Pinellas Park",Bistro66,4.5,14,4.5
"Pinellas Park","Publix Super Markets",4.5,12,4.5
"Pinellas Park","Nam Viet Vietnamese Cuisine",4,12,4
"Pinellas Park","Franks Sports Bar",3,12,3
"Pinellas Park","Red Ribbon Bakeshop",3.5,12,3.5
"Pinellas Park","Cafe Kolao",3.5,12,3.5
"Pinellas Park","Sushi Lover Cambok",2.5,12,2.5
"Pinellas Park","Oh Yeah",3.5,10,3.5
"Pinellas Park","Bogies Beach Bar",2.5,10,2.5
"Pinellas Park","Banh Mi Saigon Baguette",4,10,4
"Pinellas Park","Pho Cuong",2.5,10,2.5
"Pinellas Park","Larry's Giant Subs",4.5,10,4.5
"Pinellas Park","Delight Pizza Restaurant",3.5,10,3.5
"Pinellas Park",Arby's,3.5,10,3.5
"Pinellas Park",Subway,2.5,10,2.5
"Plant City","Keel & Curley Winery",4,838,4
"Plant City","Fred's Southern Kitchen",4.5,628,4.5
"Plant City","Johnson's Barbeque",4.5,476,4.5
"Plant City","Mi Casa Mexican Restaurant",3.5,274,3.5
"Plant City","Smokin Aces Steakhouse",4,242,4
"Plant City","Monterrey Taquería",4,238,4
"Plant City","The Strawberry Hut",4.5,236,4.5
"Plant City","The Corner Store",4.5,234,4.5
"Plant City","Wasabi Japanese Steak House and Sushi Bar",3.5,206,3.5
"Plant City","Maryland Fried Chicken",4,202,4
"Plant City","Buddy Freddys Restaurant",3.5,170,3.5
"Plant City","Olde Town Pizzeria",3.5,164,3.5
"Plant City","Esposito's Espo Pizza",4,156,4
"Plant City","Uncle Mike's Smokehouse Grill",3,156,3
"Plant City","Outback Steakhouse",3.5,152,3.5
"Plant City","Duke's Brewhouse",3,136,3
"Plant City",McDonald's,1.5,130,1.5
"Plant City","Snellgroves Restaurant",3.5,128,3.5
"Plant City","Carrabba's Italian Grill",3,126,3
"Plant City","1916 Irish Pub",3.5,124,3.5
"Plant City","Wayback Burgers",4,122,4
"Plant City","Anna's Restaurant",4,120,4
"Plant City","Nick's Pizzaria and Wings",4,112,4
"Plant City","Whistle Stop Gourmet Coffee Shop",4,110,4
"Plant City","Zaxby's Chicken Fingers & Buffalo Wings",1.5,100,1.5
"Plant City","The Strawberry Tap",4.5,98,4.5
"Plant City","Hibachi Express",4.5,96,4.5
"Plant City","The Brick House Cafe",3.5,94,3.5
"Plant City","Applebee's Grill + Bar",2,90,2
"Plant City","Tani's For Dessert",4.5,86,4.5
"Plant City",Fazoli's,4,82,4
"Plant City",Norma's,4.5,82,4.5
"Plant City",Chili's,2.5,80,2.5
"Plant City","Linda's Crab Shack",3,74,3
"Plant City","Hole In One Donuts",5,74,5
"Plant City","Panera Bread",3.5,72,3.5
"Plant City","Keel Farms",4,70,4
"Plant City","813 Chinese Food",3.5,70,3.5
"Plant City",Wawa,3,68,3
"Plant City","Taco Rey",3,64,3
"Plant City",Denny's,2.5,64,2.5
"Plant City","Ole Tampa Cubans",4,62,4
"Plant City","O'Brien's Irish Pub & Grill Plant City",3.5,62,3.5
"Plant City","A B C Pizza House",3.5,58,3.5
"Plant City","Abc Pizza",3.5,58,3.5
"Plant City","Plant City Homestyle Buffet",3,58,3
"Plant City","Kyoto Palace",4.5,56,4.5
"Plant City","Sonny's BBQ",3,56,3
"Plant City","Shrimp & Co Express",4,56,4
"Plant City","Taco Loco Latin Food",4,56,4
"Plant City","Moe's Southwest Grill",1.5,56,1.5
"Plant City","Smokin Aces BBQ",3.5,54,3.5
"Plant City","First Choice Southern Bar-B-Que",4,52,4
"Plant City","Charleys Philly Steaks - Plant City",3,50,3
"Plant City","Lin's Express",3,48,3
"Plant City",Culver's,2.5,48,2.5
"Plant City","Brooklyn Bridge Deli",4,48,4
"Plant City","El Mirasol Bakery",4,44,4
"Plant City","Sakura King",3,44,3
"Plant City","BellaMare Ristorante",4,40,4
"Plant City","Tacos Piki",4.5,40,4.5
"Plant City","Strawberry Town Cafe",4.5,40,4.5
"Plant City","The Industry Eatery + Entertainment",4,40,4
"Plant City","Hungry Howie's Pizza & Subs",3,40,3
"Plant City","Mr. Sebas",3.5,40,3.5
"Plant City","Pizza Hut",2,40,2
"Plant City","Taco Bell",2,38,2
"Plant City","Crossroads Seafood and Steakhouse",2,38,2
"Plant City","Beef 'O' Brady's",2.5,38,2.5
"Plant City","Waffle House",3.5,38,3.5
"Plant City","Apple Berries",3,36,3
"Plant City","Plant City Cafe",3,34,3
"Plant City",IHOP,3.5,32,3.5
"Plant City","Hole In One",5,32,5
"Plant City","Norma's Ybor City Cuban Shop",4.5,32,4.5
"Plant City","Popeyes Louisiana Kitchen",1.5,30,1.5
"Plant City","Burger King",1.5,30,1.5
"Plant City","Bubbakoo's Burritos",3.5,28,3.5
"Plant City","El Rincon Mexicano",3.5,28,3.5
"Plant City",Chancy's,4,26,4
"Plant City","Jimmy John's",3,26,3
"Plant City","Marco's Pizza",3.5,24,3.5
"Plant City","Dairy Queen",2.5,24,2.5
"Plant City","El Tizoncito Restaurant",4.5,22,4.5
"Plant City",Checkers,2.5,22,2.5
"Plant City","Papa John's Pizza",3.5,20,3.5
"Plant City","Happy Ending Food Truck",5,20,5
"Plant City","Wooden Spoon",4.5,20,4.5
"Plant City","Popeyes Louisiana Kitchen",2,20,2
"Plant City",Wendy's,2.5,20,2.5
"Plant City","Adryana's Latin & Italian Cuisine",4,18,4
"Plant City",Krystal,3.5,16,3.5
"Plant City","Los Poncenos PR Bar & Grill",2.5,14,2.5
"Plant City","Crumbles & Cream",4,14,4
"Plant City",Subway,3,14,3
"Plant City","Sonic Drive-In",2.5,14,2.5
"Plant City","China One",2,12,2
"Plant City","Burger King",2.5,12,2.5
"Plant City","Church's Chicken",2.5,12,2.5
"Plant City",Wendy's,3,12,3
"Plant City","Publix Super Markets",3.5,12,3.5
"Plant City","Eastern Buffet Chinese Dishes Fresh Seafood & Sushi Bar",2.5,10,2.5
"Plant City","Jersey Mike's Subs",3.5,10,3.5
"Plant City","Taco Bell",3.5,10,3.5
"Plant City","Taqueria Hernandez",4,10,4
"Plant City","Little Caesar's Pizza",3.5,10,3.5
"Plant City","Burger King",2,10,2
"Plant City",Arby's,3,10,3
"Plant City","Wades tree service",3.5,10,3.5
"Plant City",KFC,2,10,2
"Port Richey","Whiskey Joe's Bar & Grill - Port Richey",3.5,710,3.5
"Port Richey","Catches Waterfront Grille",3.5,644,3.5
"Port Richey","Argento's Italian Bistro",4.5,478,4.5
"Port Richey","Robert's Smokin' BBQ",4.5,374,4.5
"Port Richey","Harold Seltzer's Steakhouse",3.5,352,3.5
"Port Richey","Gill Dawg",3.5,298,3.5
"Port Richey","Orchids Thai Restaurant",4.5,286,4.5
"Port Richey","The Local Fresh Grill",4.5,276,4.5
"Port Richey",Hooters,3,268,3
"Port Richey","Pho Saigon Vietnamese Restaurant",4,250,4
"Port Richey",Tonbo,3.5,204,3.5
"Port Richey","Rum River Bar & Grill",3,198,3
"Port Richey","Carrabba's Italian Grill",3.5,194,3.5
"Port Richey","Olive Garden Italian Restaurant",3,188,3
"Port Richey","Whiskey River",3.5,170,3.5
"Port Richey","Breakfast Club",4.5,160,4.5
"Port Richey","LongHorn Steakhouse",3.5,158,3.5
"Port Richey","Carolinas Cuban Cafe",4.5,158,4.5
"Port Richey","Sorrento Sweets",4,156,4
"Port Richey","Li's Chinese Kitchen",4,154,4
"Port Richey",Chili's,3,144,3
"Port Richey","Crab Shack",3,138,3
"Port Richey","Short Stack BBQ",4,134,4
"Port Richey","Taste of Curry",4,132,4
"Port Richey","La Casa Mexicana",4,128,4
"Port Richey","Pam's Country Restaurant",4.5,124,4.5
"Port Richey","Red Lobster",3,118,3
"Port Richey","Rooster Thai Sushi",5,118,5
"Port Richey","Grand Sushi Hibachi Buffet",3.5,116,3.5
"Port Richey","Whiskey River On The Water",3.5,112,3.5
"Port Richey","Super China Chinese Restaurant",4,108,4
"Port Richey","Gringos Cafe",3.5,104,3.5
"Port Richey",Culver's,3.5,104,3.5
"Port Richey","Royal Super Buffet",2,102,2
"Port Richey","Golden Corral Buffet & Grill",3,100,3
"Port Richey","Antonietti Pizzeria",4,98,4
"Port Richey","Captain Crab-Cajun Seafood",3,96,3
"Port Richey","Mamma Mia Pizzeria",4,96,4
"Port Richey","Alpha Pizzeria",3,90,3
"Port Richey","Steak ’n Shake",2.5,90,2.5
"Port Richey","Topless Tacos And More",3.5,90,3.5
"Port Richey","Down By The Bay Cafe",4.5,84,4.5
"Port Richey","Hibachi Buffet",2.5,78,2.5
"Port Richey","Bob Evans",3,76,3
"Port Richey","Panera Bread",3.5,74,3.5
"Port Richey","Shark Bites On the River",3,72,3
"Port Richey","Taste of Philly",3.5,66,3.5
"Port Richey","Green Tea Chinese Restaurant",3,62,3
"Port Richey",Dunkin',2,58,2
"Port Richey","Scotty's Pizzeria",3.5,58,3.5
"Port Richey","Thai Lanna 2",4.5,58,4.5
"Port Richey","Tian Tian Chinese Restaurant",3.5,52,3.5
"Port Richey","Sonic Drive-In",2.5,50,2.5
"Port Richey","Jimmy John's",3.5,50,3.5
"Port Richey","Spice Asian Fusion",3.5,50,3.5
"Port Richey","Sweet Tomatoes",4,50,4
"Port Richey","Walmart Supercenter",2,48,2
"Port Richey","Royal Sushi Buffet",2.5,46,2.5
"Port Richey","Chipotle Mexican Grill",3.5,46,3.5
"Port Richey","China Taste",3.5,46,3.5
"Port Richey",McDonald's,2,40,2
"Port Richey","The Crab Shack",3.5,40,3.5
"Port Richey","Taco Bell",2,38,2
"Port Richey","Twistee Treat - Port Richey",4.5,36,4.5
"Port Richey","Gamers Guild Café",4,36,4
"Port Richey",Hardee's,2,36,2
"Port Richey","The Nauti Oar",4.5,34,4.5
"Port Richey","Domino's Pizza",4,34,4
"Port Richey","Bilbo's BBQ N Grill",4,34,4
"Port Richey","Seaside Inn Restaurant & Lounge",3,32,3
"Port Richey","Restaurant Salsabor",3,30,3
"Port Richey","Mimi’s Minis",4.5,30,4.5
"Port Richey","Delicias El Paisa Restaurant Bar & Grill",3.5,28,3.5
"Port Richey",McDonald's,2.5,28,2.5
"Port Richey","Alex Place",4,26,4
"Port Richey","Susie's Family Restaurant",4.5,26,4.5
"Port Richey","No 1 Kitchen",2.5,24,2.5
"Port Richey","Thai Delight",4,24,4
"Port Richey","Long John Silver's",2,24,2
"Port Richey",KFC,1.5,22,1.5
"Port Richey",Wawa,4.5,22,4.5
"Port Richey",Arby's,2.5,22,2.5
"Port Richey",Joseppi's,3,20,3
"Port Richey",Giordano's,2.5,20,2.5
"Port Richey","Little Caesars Pizza",2.5,20,2.5
"Port Richey","El Chicanito Mexican Restaurant",4,20,4
"Port Richey","El Rancho Mexican Grill",2.5,18,2.5
"Port Richey","El Son Del Coqui",3,18,3
"Port Richey","Burger King",2.5,18,2.5
"Port Richey","Taco Bell",2.5,18,2.5
"Port Richey","A&W Restaurant",2,16,2
"Port Richey","Perkins Restaurant & Bakery",2.5,16,2.5
"Port Richey","Vesh Catering",4,16,4
"Port Richey","Gyros & Seafood Express",3.5,14,3.5
"Port Richey","Honey Baked Ham Company",1.5,14,1.5
"Port Richey","Your Family Butcher and Deli Shop",3.5,14,3.5
"Port Richey","Boston Market",3,12,3
"Port Richey","Big Mike's Restaurant and Pizza",4,12,4
"Port Richey","Taste Of Polish Kitchen",4.5,12,4.5
"Port Richey","Pitas 2",4,10,4
"Port Richey","Sunshine Cafe",4.5,10,4.5
"Port Richey","Santoro's Pizza & Subs",4,10,4
"Port Richey","Prime Time Bar & Grill",2.5,10,2.5
